Archetype,Attribute,Level,Cost
BOSS,StandingTackle,90,20
BOSS,StandingTackle,91,20
BOSS,StandingTackle,92,20
BOSS,StandingTackle,93,20
BOSS,StandingTackle,94,20
BOSS,StandingTackle,95,25
BOSS,StandingTackle,96,30
BOSS,StandingTackle,97,35
BOSS,StandingTackle,98,40
BOSS,StandingTackle,99,45
BOSS,SlidingTackle,40,1
BOSS,SlidingTackle,41,1
BOSS,SlidingTackle,42,1
BOSS,SlidingTackle,43,1
BOSS,SlidingTackle,44,1
BOSS,SlidingTackle,45,1
BOSS,SlidingTackle,46,1
BOSS,SlidingTackle,47,1
BOSS,SlidingTackle,48,1
BOSS,SlidingTackle,49,1
BOSS,SlidingTackle,50,1
BOSS,SlidingTackle,51,1
BOSS,SlidingTackle,52,1
BOSS,SlidingTackle,53,1
BOSS,SlidingTackle,54,1
BOSS,SlidingTackle,55,1
BOSS,SlidingTackle,56,1
BOSS,SlidingTackle,57,1
BOSS,SlidingTackle,58,1
BOSS,SlidingTackle,59,1
BOSS,SlidingTackle,60,1
BOSS,SlidingTackle,61,1
BOSS,SlidingTackle,62,1
BOSS,SlidingTackle,63,1
BOSS,SlidingTackle,64,2
BOSS,SlidingTackle,65,2
BOSS,SlidingTackle,66,2
BOSS,SlidingTackle,67,2
BOSS,SlidingTackle,68,2
BOSS,SlidingTackle,69,2
BOSS,SlidingTackle,70,3
BOSS,SlidingTackle,71,3
BOSS,SlidingTackle,72,3
BOSS,SlidingTackle,73,3
BOSS,SlidingTackle,74,3
BOSS,SlidingTackle,75,4
BOSS,SlidingTackle,76,4
BOSS,SlidingTackle,77,4
BOSS,SlidingTackle,78,4
BOSS,SlidingTackle,79,4
BOSS,SlidingTackle,80,5
BOSS,SlidingTackle,81,5
BOSS,SlidingTackle,82,5
BOSS,SlidingTackle,83,5
BOSS,SlidingTackle,84,5
BOSS,SlidingTackle,85,8
BOSS,SlidingTackle,86,8
BOSS,SlidingTackle,87,8
BOSS,SlidingTackle,88,8
BOSS,SlidingTackle,89,8
BOSS,SlidingTackle,90,11
BOSS,SlidingTackle,91,11
BOSS,SlidingTackle,92,11
BOSS,SlidingTackle,93,11
BOSS,SlidingTackle,94,11
BOSS,SlidingTackle,95,13
BOSS,SlidingTackle,96,16
BOSS,SlidingTackle,97,19
BOSS,SlidingTackle,98,22
BOSS,SlidingTackle,99,24
BOSS,Jumping,40,1
BOSS,Jumping,41,1
BOSS,Jumping,42,1
BOSS,Jumping,43,1
BOSS,Jumping,44,1
BOSS,Jumping,45,1
BOSS,Jumping,46,1
BOSS,Jumping,47,1
BOSS,Jumping,48,1
BOSS,Jumping,49,1
BOSS,Jumping,50,1
BOSS,Jumping,51,1
BOSS,Jumping,52,1
BOSS,Jumping,53,1
BOSS,Jumping,54,1
BOSS,Jumping,55,1
BOSS,Jumping,56,1
BOSS,Jumping,57,1
BOSS,Jumping,58,1
BOSS,Jumping,59,1
BOSS,Jumping,60,1
BOSS,Jumping,61,1
BOSS,Jumping,62,1
BOSS,Jumping,63,1
BOSS,Jumping,64,2
BOSS,Jumping,65,2
BOSS,Jumping,66,2
BOSS,Jumping,67,2
BOSS,Jumping,68,2
BOSS,Jumping,69,2
BOSS,Jumping,70,3
BOSS,Jumping,71,3
BOSS,Jumping,72,3
BOSS,Jumping,73,3
BOSS,Jumping,74,3
BOSS,Jumping,75,4
BOSS,Jumping,76,4
BOSS,Jumping,77,4
BOSS,Jumping,78,4
BOSS,Jumping,79,4
BOSS,Jumping,80,5
BOSS,Jumping,81,5
BOSS,Jumping,82,5
BOSS,Jumping,83,5
BOSS,Jumping,84,5
BOSS,Jumping,85,8
BOSS,Jumping,86,8
BOSS,Jumping,87,8
BOSS,Jumping,88,8
BOSS,Jumping,89,8
BOSS,Jumping,90,11
BOSS,Jumping,91,11
BOSS,Jumping,92,11
BOSS,Jumping,93,11
BOSS,Jumping,94,11
BOSS,Jumping,95,13
BOSS,Jumping,96,16
BOSS,Jumping,97,19
BOSS,Jumping,98,22
BOSS,Jumping,99,24
BOSS,Stamina,40,1
BOSS,Stamina,41,1
BOSS,Stamina,42,1
BOSS,Stamina,43,1
BOSS,Stamina,44,1
BOSS,Stamina,45,1
BOSS,Stamina,46,1
BOSS,Stamina,47,1
BOSS,Stamina,48,1
BOSS,Stamina,49,1
BOSS,Stamina,50,1
BOSS,Stamina,51,1
BOSS,Stamina,52,1
BOSS,Stamina,53,1
BOSS,Stamina,54,1
BOSS,Stamina,55,1
BOSS,Stamina,56,1
BOSS,Stamina,57,1
BOSS,Stamina,58,1
BOSS,Stamina,59,1
BOSS,Stamina,60,1
BOSS,Stamina,61,1
BOSS,Stamina,62,1
BOSS,Stamina,63,1
BOSS,Stamina,64,2
BOSS,Stamina,65,2
BOSS,Stamina,66,2
BOSS,Stamina,67,2
BOSS,Stamina,68,2
BOSS,Stamina,69,2
BOSS,Stamina,70,3
BOSS,Stamina,71,3
BOSS,Stamina,72,3
BOSS,Stamina,73,3
BOSS,Stamina,74,3
BOSS,Stamina,75,4
BOSS,Stamina,76,4
BOSS,Stamina,77,4
BOSS,Stamina,78,4
BOSS,Stamina,79,4
BOSS,Stamina,80,5
BOSS,Stamina,81,5
BOSS,Stamina,82,5
BOSS,Stamina,83,5
BOSS,Stamina,84,5
BOSS,Stamina,85,8
BOSS,Stamina,86,8
BOSS,Stamina,87,8
BOSS,Stamina,88,8
BOSS,Stamina,89,8
BOSS,Stamina,90,11
BOSS,Stamina,91,11
BOSS,Stamina,92,11
BOSS,Stamina,93,11
BOSS,Stamina,94,11
BOSS,Stamina,95,13
BOSS,Stamina,96,16
BOSS,Stamina,97,19
BOSS,Stamina,98,22
BOSS,Stamina,99,24
BOSS,Strength,40,1
BOSS,Strength,41,1
BOSS,Strength,42,1
BOSS,Strength,43,1
BOSS,Strength,44,1
BOSS,Strength,45,1
BOSS,Strength,46,1
BOSS,Strength,47,1
BOSS,Strength,48,1
BOSS,Strength,49,1
BOSS,Strength,50,1
BOSS,Strength,51,1
BOSS,Strength,52,1
BOSS,Strength,53,1
BOSS,Strength,54,1
BOSS,Strength,55,1
BOSS,Strength,56,1
BOSS,Strength,57,1
BOSS,Strength,58,1
BOSS,Strength,59,1
BOSS,Strength,60,1
BOSS,Strength,61,1
BOSS,Strength,62,1
BOSS,Strength,63,1
BOSS,Strength,64,2
BOSS,Strength,65,2
BOSS,Strength,66,2
BOSS,Strength,67,2
BOSS,Strength,68,2
BOSS,Strength,69,2
BOSS,Strength,70,3
BOSS,Strength,71,3
BOSS,Strength,72,3
BOSS,Strength,73,3
BOSS,Strength,74,3
BOSS,Strength,75,4
BOSS,Strength,76,4
BOSS,Strength,77,4
BOSS,Strength,78,4
BOSS,Strength,79,4
BOSS,Strength,80,5
BOSS,Strength,81,5
BOSS,Strength,82,5
BOSS,Strength,83,5
BOSS,Strength,84,5
BOSS,Strength,85,8
BOSS,Strength,86,8
BOSS,Strength,87,8
BOSS,Strength,88,8
BOSS,Strength,89,8
BOSS,Strength,90,11
BOSS,Strength,91,11
BOSS,Strength,92,11
BOSS,Strength,93,11
BOSS,Strength,94,11
BOSS,Strength,95,13
BOSS,Strength,96,16
BOSS,Strength,97,19
BOSS,Strength,98,22
BOSS,Strength,99,24
BOSS,Aggression,40,1
BOSS,Aggression,41,1
BOSS,Aggression,42,1
BOSS,Aggression,43,1
BOSS,Aggression,44,1
BOSS,Aggression,45,1
BOSS,Aggression,46,1
BOSS,Aggression,47,1
BOSS,Aggression,48,1
BOSS,Aggression,49,1
BOSS,Aggression,50,1
BOSS,Aggression,51,1
BOSS,Aggression,52,1
BOSS,Aggression,53,1
BOSS,Aggression,54,1
BOSS,Aggression,55,1
BOSS,Aggression,56,1
BOSS,Aggression,57,1
BOSS,Aggression,58,1
BOSS,Aggression,59,1
BOSS,Aggression,60,1
BOSS,Aggression,61,1
BOSS,Aggression,62,1
BOSS,Aggression,63,1
BOSS,Aggression,64,1
BOSS,Aggression,65,1
BOSS,Aggression,66,1
BOSS,Aggression,67,2
BOSS,Aggression,68,2
BOSS,Aggression,69,2
BOSS,Aggression,70,2
BOSS,Aggression,71,2
BOSS,Aggression,72,2
BOSS,Aggression,73,2
BOSS,Aggression,74,2
BOSS,Aggression,75,3
BOSS,Aggression,76,3
BOSS,Aggression,77,3
BOSS,Aggression,78,3
BOSS,Aggression,79,3
BOSS,Aggression,80,3
BOSS,Aggression,81,3
BOSS,Aggression,82,3
BOSS,Aggression,83,3
BOSS,Aggression,84,3
BOSS,Aggression,85,6
BOSS,Aggression,86,6
BOSS,Aggression,87,6
BOSS,Aggression,88,6
BOSS,Aggression,89,6
BOSS,Aggression,90,8
BOSS,Aggression,91,8
BOSS,Aggression,92,8
BOSS,Aggression,93,8
BOSS,Aggression,94,8
BOSS,Aggression,95,9
BOSS,Aggression,96,12
BOSS,Aggression,97,14
BOSS,Aggression,98,16
BOSS,Aggression,99,18
ENGINE,Acceleration,40,2
ENGINE,Acceleration,41,2
ENGINE,Acceleration,42,2
ENGINE,Acceleration,43,2
ENGINE,Acceleration,44,2
ENGINE,Acceleration,45,2
ENGINE,Acceleration,46,2
ENGINE,Acceleration,47,2
ENGINE,Acceleration,48,2
ENGINE,Acceleration,49,2
ENGINE,Acceleration,50,2
ENGINE,Acceleration,51,2
ENGINE,Acceleration,52,2
ENGINE,Acceleration,53,2
ENGINE,Acceleration,54,2
ENGINE,Acceleration,55,2
ENGINE,Acceleration,56,2
ENGINE,Acceleration,57,2
ENGINE,Acceleration,58,2
ENGINE,Acceleration,59,2
ENGINE,Acceleration,60,3
ENGINE,Acceleration,61,3
ENGINE,Acceleration,62,3
ENGINE,Acceleration,63,3
ENGINE,Acceleration,64,4
ENGINE,Acceleration,65,4
ENGINE,Acceleration,66,4
ENGINE,Acceleration,67,5
ENGINE,Acceleration,68,5
ENGINE,Acceleration,69,5
ENGINE,Acceleration,70,6
ENGINE,Acceleration,71,6
ENGINE,Acceleration,72,6
ENGINE,Acceleration,73,6
ENGINE,Acceleration,74,6
ENGINE,Acceleration,75,8
ENGINE,Acceleration,76,8
ENGINE,Acceleration,77,8
ENGINE,Acceleration,78,8
ENGINE,Acceleration,79,8
ENGINE,Acceleration,80,10
ENGINE,Acceleration,81,10
ENGINE,Acceleration,82,10
ENGINE,Acceleration,83,10
ENGINE,Acceleration,84,10
ENGINE,Acceleration,85,15
ENGINE,Acceleration,86,15
ENGINE,Acceleration,87,15
ENGINE,Acceleration,88,15
ENGINE,Acceleration,89,15
ENGINE,Acceleration,90,20
ENGINE,Acceleration,91,20
ENGINE,Acceleration,92,20
ENGINE,Acceleration,93,20
ENGINE,Acceleration,94,20
ENGINE,Acceleration,95,25
ENGINE,Acceleration,96,30
ENGINE,Acceleration,97,35
ENGINE,Acceleration,98,40
ENGINE,Acceleration,99,45
ENGINE,SprintSpeed,40,2
ENGINE,SprintSpeed,41,2
ENGINE,SprintSpeed,42,2
ENGINE,SprintSpeed,43,2
ENGINE,SprintSpeed,44,2
ENGINE,SprintSpeed,45,2
ENGINE,SprintSpeed,46,2
ENGINE,SprintSpeed,47,2
ENGINE,SprintSpeed,48,2
ENGINE,SprintSpeed,49,2
ENGINE,SprintSpeed,50,2
ENGINE,SprintSpeed,51,2
ENGINE,SprintSpeed,52,2
ENGINE,SprintSpeed,53,2
ENGINE,SprintSpeed,54,2
ENGINE,SprintSpeed,55,2
ENGINE,SprintSpeed,56,2
ENGINE,SprintSpeed,57,2
ENGINE,SprintSpeed,58,2
ENGINE,SprintSpeed,59,2
ENGINE,SprintSpeed,60,3
ENGINE,SprintSpeed,61,3
ENGINE,SprintSpeed,62,3
ENGINE,SprintSpeed,63,3
ENGINE,SprintSpeed,64,4
ENGINE,SprintSpeed,65,4
ENGINE,SprintSpeed,66,4
ENGINE,SprintSpeed,67,5
ENGINE,SprintSpeed,68,5
ENGINE,SprintSpeed,69,5
ENGINE,SprintSpeed,70,6
ENGINE,SprintSpeed,71,6
ENGINE,SprintSpeed,72,6
ENGINE,SprintSpeed,73,6
ENGINE,SprintSpeed,74,6
ENGINE,SprintSpeed,75,8
ENGINE,SprintSpeed,76,8
ENGINE,SprintSpeed,77,8
ENGINE,SprintSpeed,78,8
ENGINE,SprintSpeed,79,8
ENGINE,SprintSpeed,80,10
ENGINE,SprintSpeed,81,10
ENGINE,SprintSpeed,82,10
ENGINE,SprintSpeed,83,10
ENGINE,SprintSpeed,84,10
ENGINE,SprintSpeed,85,15
ENGINE,SprintSpeed,86,15
ENGINE,SprintSpeed,87,15
ENGINE,SprintSpeed,88,15
ENGINE,SprintSpeed,89,15
ENGINE,SprintSpeed,90,20
ENGINE,SprintSpeed,91,20
ENGINE,SprintSpeed,92,20
ENGINE,SprintSpeed,93,20
ENGINE,SprintSpeed,94,20
ENGINE,SprintSpeed,95,25
ENGINE,SprintSpeed,96,30
ENGINE,SprintSpeed,97,35
ENGINE,SprintSpeed,98,40
ENGINE,SprintSpeed,99,45
ENGINE,AttackPositioning,40,1
ENGINE,AttackPositioning,41,1
ENGINE,AttackPositioning,42,1
ENGINE,AttackPositioning,43,1
ENGINE,AttackPositioning,44,1
ENGINE,AttackPositioning,45,1
ENGINE,AttackPositioning,46,1
ENGINE,AttackPositioning,47,1
ENGINE,AttackPositioning,48,1
ENGINE,AttackPositioning,49,1
ENGINE,AttackPositioning,50,1
ENGINE,AttackPositioning,51,1
ENGINE,AttackPositioning,52,1
ENGINE,AttackPositioning,53,1
ENGINE,AttackPositioning,54,1
ENGINE,AttackPositioning,55,1
ENGINE,AttackPositioning,56,1
ENGINE,AttackPositioning,57,1
ENGINE,AttackPositioning,58,1
ENGINE,AttackPositioning,59,1
ENGINE,AttackPositioning,60,1
ENGINE,AttackPositioning,61,1
ENGINE,AttackPositioning,62,1
ENGINE,AttackPositioning,63,1
ENGINE,AttackPositioning,64,2
ENGINE,AttackPositioning,65,2
ENGINE,AttackPositioning,66,2
ENGINE,AttackPositioning,67,2
ENGINE,AttackPositioning,68,2
ENGINE,AttackPositioning,69,2
ENGINE,AttackPositioning,70,3
ENGINE,AttackPositioning,71,3
ENGINE,AttackPositioning,72,3
ENGINE,AttackPositioning,73,3
ENGINE,AttackPositioning,74,3
ENGINE,AttackPositioning,75,4
ENGINE,AttackPositioning,76,4
ENGINE,AttackPositioning,77,4
ENGINE,AttackPositioning,78,4
ENGINE,AttackPositioning,79,4
ENGINE,AttackPositioning,80,5
ENGINE,AttackPositioning,81,5
ENGINE,AttackPositioning,82,5
ENGINE,AttackPositioning,83,5
ENGINE,AttackPositioning,84,5
ENGINE,AttackPositioning,85,8
ENGINE,AttackPositioning,86,8
ENGINE,AttackPositioning,87,8
ENGINE,AttackPositioning,88,8
ENGINE,AttackPositioning,89,8
ENGINE,AttackPositioning,90,11
ENGINE,AttackPositioning,91,11
ENGINE,AttackPositioning,92,11
ENGINE,AttackPositioning,93,11
ENGINE,AttackPositioning,94,11
ENGINE,AttackPositioning,95,13
ENGINE,AttackPositioning,96,16
ENGINE,AttackPositioning,97,19
ENGINE,AttackPositioning,98,22
ENGINE,AttackPositioning,99,24
ENGINE,Finishing,40,2
ENGINE,Finishing,41,2
ENGINE,Finishing,42,2
ENGINE,Finishing,43,2
ENGINE,Finishing,44,2
ENGINE,Finishing,45,2
ENGINE,Finishing,46,2
ENGINE,Finishing,47,2
ENGINE,Finishing,48,2
ENGINE,Finishing,49,2
ENGINE,Finishing,50,2
ENGINE,Finishing,51,2
ENGINE,Finishing,52,2
ENGINE,Finishing,53,2
ENGINE,Finishing,54,2
ENGINE,Finishing,55,2
ENGINE,Finishing,56,2
ENGINE,Finishing,57,2
ENGINE,Finishing,58,2
ENGINE,Finishing,59,2
ENGINE,Finishing,60,3
ENGINE,Finishing,61,3
ENGINE,Finishing,62,3
ENGINE,Finishing,63,3
ENGINE,Finishing,64,4
ENGINE,Finishing,65,4
ENGINE,Finishing,66,4
ENGINE,Finishing,67,5
ENGINE,Finishing,68,5
ENGINE,Finishing,69,5
ENGINE,Finishing,70,6
ENGINE,Finishing,71,6
ENGINE,Finishing,72,6
ENGINE,Finishing,73,6
ENGINE,Finishing,74,6
ENGINE,Finishing,75,8
ENGINE,Finishing,76,8
ENGINE,Finishing,77,8
ENGINE,Finishing,78,8
ENGINE,Finishing,79,8
ENGINE,Finishing,80,10
ENGINE,Finishing,81,10
ENGINE,Finishing,82,10
ENGINE,Finishing,83,10
ENGINE,Finishing,84,10
ENGINE,Finishing,85,15
ENGINE,Finishing,86,15
ENGINE,Finishing,87,15
ENGINE,Finishing,88,15
ENGINE,Finishing,89,15
ENGINE,Finishing,90,20
ENGINE,Finishing,91,20
ENGINE,Finishing,92,20
ENGINE,Finishing,93,20
ENGINE,Finishing,94,20
ENGINE,Finishing,95,25
ENGINE,Finishing,96,30
ENGINE,Finishing,97,35
ENGINE,Finishing,98,40
ENGINE,Finishing,99,45
ENGINE,ShotPower,40,1
ENGINE,ShotPower,41,1
ENGINE,ShotPower,42,1
ENGINE,ShotPower,43,1
ENGINE,ShotPower,44,1
ENGINE,ShotPower,45,1
ENGINE,ShotPower,46,1
ENGINE,ShotPower,47,1
ENGINE,ShotPower,48,1
ENGINE,ShotPower,49,1
ENGINE,ShotPower,50,1
ENGINE,ShotPower,51,1
ENGINE,ShotPower,52,1
ENGINE,ShotPower,53,1
ENGINE,ShotPower,54,1
ENGINE,ShotPower,55,1
ENGINE,ShotPower,56,1
ENGINE,ShotPower,57,1
ENGINE,ShotPower,58,1
ENGINE,ShotPower,59,1
ENGINE,ShotPower,60,2
ENGINE,ShotPower,61,2
ENGINE,ShotPower,62,2
ENGINE,ShotPower,63,2
ENGINE,ShotPower,64,3
ENGINE,ShotPower,65,3
ENGINE,ShotPower,66,3
ENGINE,ShotPower,67,3
ENGINE,ShotPower,68,3
ENGINE,ShotPower,69,3
ENGINE,ShotPower,70,4
ENGINE,ShotPower,71,4
ENGINE,ShotPower,72,4
ENGINE,ShotPower,73,4
ENGINE,ShotPower,74,4
ENGINE,ShotPower,75,6
ENGINE,ShotPower,76,6
ENGINE,ShotPower,77,6
ENGINE,ShotPower,78,6
ENGINE,ShotPower,79,6
ENGINE,ShotPower,80,7
ENGINE,ShotPower,81,7
ENGINE,ShotPower,82,7
ENGINE,ShotPower,83,7
ENGINE,ShotPower,84,7
ENGINE,ShotPower,85,11
ENGINE,ShotPower,86,11
ENGINE,ShotPower,87,11
ENGINE,ShotPower,88,11
ENGINE,ShotPower,89,11
ENGINE,ShotPower,90,15
ENGINE,ShotPower,91,15
ENGINE,ShotPower,92,15
ENGINE,ShotPower,93,15
ENGINE,ShotPower,94,15
ENGINE,ShotPower,95,18
ENGINE,ShotPower,96,22
ENGINE,ShotPower,97,26
ENGINE,ShotPower,98,30
ENGINE,ShotPower,99,33
ENGINE,LongShots,40,1
ENGINE,LongShots,41,1
ENGINE,LongShots,42,1
ENGINE,LongShots,43,1
ENGINE,LongShots,44,1
ENGINE,LongShots,45,1
ENGINE,LongShots,46,1
ENGINE,LongShots,47,1
ENGINE,LongShots,48,1
ENGINE,LongShots,49,1
ENGINE,LongShots,50,1
ENGINE,LongShots,51,1
ENGINE,LongShots,52,1
ENGINE,LongShots,53,1
ENGINE,LongShots,54,1
ENGINE,LongShots,55,1
ENGINE,LongShots,56,1
ENGINE,LongShots,57,1
ENGINE,LongShots,58,1
ENGINE,LongShots,59,1
ENGINE,LongShots,60,2
ENGINE,LongShots,61,2
ENGINE,LongShots,62,2
ENGINE,LongShots,63,2
ENGINE,LongShots,64,3
ENGINE,LongShots,65,3
ENGINE,LongShots,66,3
ENGINE,LongShots,67,3
ENGINE,LongShots,68,3
ENGINE,LongShots,69,3
ENGINE,LongShots,70,4
ENGINE,LongShots,71,4
ENGINE,LongShots,72,4
ENGINE,LongShots,73,4
ENGINE,LongShots,74,4
ENGINE,LongShots,75,6
ENGINE,LongShots,76,6
ENGINE,LongShots,77,6
ENGINE,LongShots,78,6
ENGINE,LongShots,79,6
ENGINE,LongShots,80,7
ENGINE,LongShots,81,7
ENGINE,LongShots,82,7
ENGINE,LongShots,83,7
ENGINE,LongShots,84,7
ENGINE,LongShots,85,11
ENGINE,LongShots,86,11
ENGINE,LongShots,87,11
ENGINE,LongShots,88,11
ENGINE,LongShots,89,11
ENGINE,LongShots,90,15
ENGINE,LongShots,91,15
ENGINE,LongShots,92,15
ENGINE,LongShots,93,15
ENGINE,LongShots,94,15
ENGINE,LongShots,95,18
ENGINE,LongShots,96,22
ENGINE,LongShots,97,26
ENGINE,LongShots,98,30
ENGINE,LongShots,99,33
ENGINE,Volleys,40,1
ENGINE,Volleys,41,1
ENGINE,Volleys,42,1
ENGINE,Volleys,43,1
ENGINE,Volleys,44,1
ENGINE,Volleys,45,1
ENGINE,Volleys,46,1
ENGINE,Volleys,47,1
ENGINE,Volleys,48,1
ENGINE,Volleys,49,1
ENGINE,Volleys,50,1
ENGINE,Volleys,51,1
ENGINE,Volleys,52,1
ENGINE,Volleys,53,1
ENGINE,Volleys,54,1
ENGINE,Volleys,55,1
ENGINE,Volleys,56,1
ENGINE,Volleys,57,1
ENGINE,Volleys,58,1
ENGINE,Volleys,59,1
ENGINE,Volleys,60,1
ENGINE,Volleys,61,1
ENGINE,Volleys,62,1
ENGINE,Volleys,63,1
ENGINE,Volleys,64,2
ENGINE,Volleys,65,2
ENGINE,Volleys,66,2
ENGINE,Volleys,67,2
ENGINE,Volleys,68,2
ENGINE,Volleys,69,2
ENGINE,Volleys,70,3
ENGINE,Volleys,71,3
ENGINE,Volleys,72,3
ENGINE,Volleys,73,3
ENGINE,Volleys,74,3
ENGINE,Volleys,75,4
ENGINE,Volleys,76,4
ENGINE,Volleys,77,4
ENGINE,Volleys,78,4
ENGINE,Volleys,79,4
ENGINE,Volleys,80,5
ENGINE,Volleys,81,5
ENGINE,Volleys,82,5
ENGINE,Volleys,83,5
ENGINE,Volleys,84,5
ENGINE,Volleys,85,8
ENGINE,Volleys,86,8
ENGINE,Volleys,87,8
ENGINE,Volleys,88,8
ENGINE,Volleys,89,8
ENGINE,Volleys,90,11
ENGINE,Volleys,91,11
ENGINE,Volleys,92,11
ENGINE,Volleys,93,11
ENGINE,Volleys,94,11
ENGINE,Volleys,95,13
ENGINE,Volleys,96,16
ENGINE,Volleys,97,19
ENGINE,Volleys,98,22
ENGINE,Volleys,99,24
ENGINE,Penalties,40,1
ENGINE,Penalties,41,1
ENGINE,Penalties,42,1
ENGINE,Penalties,43,1
ENGINE,Penalties,44,1
ENGINE,Penalties,45,1
ENGINE,Penalties,46,1
ENGINE,Penalties,47,1
ENGINE,Penalties,48,1
ENGINE,Penalties,49,1
ENGINE,Penalties,50,1
ENGINE,Penalties,51,1
ENGINE,Penalties,52,1
ENGINE,Penalties,53,1
ENGINE,Penalties,54,1
ENGINE,Penalties,55,1
ENGINE,Penalties,56,1
ENGINE,Penalties,57,1
ENGINE,Penalties,58,1
ENGINE,Penalties,59,1
ENGINE,Penalties,60,1
ENGINE,Penalties,61,1
ENGINE,Penalties,62,1
ENGINE,Penalties,63,1
ENGINE,Penalties,64,2
ENGINE,Penalties,65,2
ENGINE,Penalties,66,2
ENGINE,Penalties,67,2
ENGINE,Penalties,68,2
ENGINE,Penalties,69,2
ENGINE,Penalties,70,3
ENGINE,Penalties,71,3
ENGINE,Penalties,72,3
ENGINE,Penalties,73,3
ENGINE,Penalties,74,3
ENGINE,Penalties,75,4
ENGINE,Penalties,76,4
ENGINE,Penalties,77,4
ENGINE,Penalties,78,4
ENGINE,Penalties,79,4
ENGINE,Penalties,80,5
ENGINE,Penalties,81,5
ENGINE,Penalties,82,5
ENGINE,Penalties,83,5
ENGINE,Penalties,84,5
ENGINE,Penalties,85,8
ENGINE,Penalties,86,8
ENGINE,Penalties,87,8
ENGINE,Penalties,88,8
ENGINE,Penalties,89,8
ENGINE,Penalties,90,11
ENGINE,Penalties,91,11
ENGINE,Penalties,92,11
ENGINE,Penalties,93,11
ENGINE,Penalties,94,11
ENGINE,Penalties,95,13
ENGINE,Penalties,96,16
ENGINE,Penalties,97,19
ENGINE,Penalties,98,22
ENGINE,Penalties,99,24
ENGINE,Vision,40,1
ENGINE,Vision,41,1
ENGINE,Vision,42,1
ENGINE,Vision,43,1
ENGINE,Vision,44,1
ENGINE,Vision,45,1
ENGINE,Vision,46,1
ENGINE,Vision,47,1
ENGINE,Vision,48,1
ENGINE,Vision,49,1
ENGINE,Vision,50,1
ENGINE,Vision,51,1
ENGINE,Vision,52,1
ENGINE,Vision,53,1
ENGINE,Vision,54,1
ENGINE,Vision,55,1
ENGINE,Vision,56,1
ENGINE,Vision,57,1
ENGINE,Vision,58,1
ENGINE,Vision,59,1
ENGINE,Vision,60,2
ENGINE,Vision,61,2
ENGINE,Vision,62,2
ENGINE,Vision,63,2
ENGINE,Vision,64,3
ENGINE,Vision,65,3
ENGINE,Vision,66,3
ENGINE,Vision,67,3
ENGINE,Vision,68,3
ENGINE,Vision,69,3
ENGINE,Vision,70,4
ENGINE,Vision,71,4
ENGINE,Vision,72,4
ENGINE,Vision,73,4
ENGINE,Vision,74,4
ENGINE,Vision,75,6
ENGINE,Vision,76,6
ENGINE,Vision,77,6
ENGINE,Vision,78,6
ENGINE,Vision,79,6
ENGINE,Vision,80,7
ENGINE,Vision,81,7
ENGINE,Vision,82,7
ENGINE,Vision,83,7
ENGINE,Vision,84,7
ENGINE,Vision,85,11
ENGINE,Vision,86,11
ENGINE,Vision,87,11
ENGINE,Vision,88,11
ENGINE,Vision,89,11
ENGINE,Vision,90,15
ENGINE,Vision,91,15
ENGINE,Vision,92,15
ENGINE,Vision,93,15
ENGINE,Vision,94,15
ENGINE,Vision,95,18
ENGINE,Vision,96,22
ENGINE,Vision,97,26
ENGINE,Vision,98,30
ENGINE,Vision,99,33
ENGINE,Crossing,40,1
ENGINE,Crossing,41,1
ENGINE,Crossing,42,1
ENGINE,Crossing,43,1
ENGINE,Crossing,44,1
ENGINE,Crossing,45,1
ENGINE,Crossing,46,1
ENGINE,Crossing,47,1
ENGINE,Crossing,48,1
ENGINE,Crossing,49,1
ENGINE,Crossing,50,1
ENGINE,Crossing,51,1
ENGINE,Crossing,52,1
ENGINE,Crossing,53,1
ENGINE,Crossing,54,1
ENGINE,Crossing,55,1
ENGINE,Crossing,56,1
ENGINE,Crossing,57,1
ENGINE,Crossing,58,1
ENGINE,Crossing,59,1
ENGINE,Crossing,60,2
ENGINE,Crossing,61,2
ENGINE,Crossing,62,2
ENGINE,Crossing,63,2
ENGINE,Crossing,64,3
ENGINE,Crossing,65,3
ENGINE,Crossing,66,3
ENGINE,Crossing,67,3
ENGINE,Crossing,68,3
ENGINE,Crossing,69,3
ENGINE,Crossing,70,4
ENGINE,Crossing,71,4
ENGINE,Crossing,72,4
ENGINE,Crossing,73,4
ENGINE,Crossing,74,4
ENGINE,Crossing,75,6
ENGINE,Crossing,76,6
ENGINE,Crossing,77,6
ENGINE,Crossing,78,6
ENGINE,Crossing,79,6
ENGINE,Crossing,80,7
ENGINE,Crossing,81,7
ENGINE,Crossing,82,7
ENGINE,Crossing,83,7
ENGINE,Crossing,84,7
ENGINE,Crossing,85,11
ENGINE,Crossing,86,11
ENGINE,Crossing,87,11
ENGINE,Crossing,88,11
ENGINE,Crossing,89,11
ENGINE,Crossing,90,15
ENGINE,Crossing,91,15
ENGINE,Crossing,92,15
ENGINE,Crossing,93,15
ENGINE,Crossing,94,15
ENGINE,Crossing,95,18
ENGINE,Crossing,96,22
ENGINE,Crossing,97,26
ENGINE,Crossing,98,30
ENGINE,Crossing,99,33
ENGINE,FKAccuracy,40,1
ENGINE,FKAccuracy,41,1
ENGINE,FKAccuracy,42,1
ENGINE,FKAccuracy,43,1
